,CCODE,STATE,REG_START,REG_END,REG_PARTY,REG_REINST,ELITE_NAME,ELITE_BIRTHDATE,ELITE_DEATHDATE,ELITE_FEMALE,ELITE_REENTER,ELITE_REEXIT,ELITE_CANDENTER,ELITE_CANDEXIT,ELITE_MEMENTER,ELITE_MEMEXIT,ELITE_RETENURE,ELITE_ENTERAGE,ELITE_EXITAGE,ELITE_EXITTYPE,ELITE_EXITFATE,ELITE_EXITLEADER,ELITE_OCCUPATION,ELITE_ETHNICITY
12,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Brezhnev, Leonid Ilyich",1906/12/19,1982/11/10,0,1956/02/27,1982/11/10,1956-02-27 00:00:00,1957-06-29 00:00:00,1957-06-29 00:00:00,1982-11-10 00:00:00,26.720547945205478,49.224657534246575,75.94520547945206,Death,,Brezhnev,Metallurgical engineer,Russian
13,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Bukharin, Nikolai Ivanovich",1888/10/09,1938/03/15,0,1922/12/30,1929/11/17,2022-12-30 00:00:00,1924-05-23 00:00:00,1924-06-02 00:00:00,1929-11-17 00:00:00,6.887671232876713,34.07671233,41.13150685,Demotion,No Punishment,Stalin,Newspaper editor,Russian
14,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Bukharin, Nikolai Ivanovich",1895/06/11,1975/02/24,0,1946/03/18,1958/09/05,1946-03-18 00:00:00,1948-03-18 00:00:00,1948-03-18 00:00:00,1958-09-05 00:00:00,12.476712328767123,50.8,63.27671233,Resignation,No Punishment,Khrushchev,Newspaper editor,Russian
15,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Burokevičius, Mykolas",1927/10/07,2016/01/20,0,1990/07/14,1991/08/24,,,1990-07-14 00:00:00,1991-08-24 00:00:00,1.1123287671232878,62.81095890410959,63.92328767123288,Regime Change,,,Machinist,Lithuanian
16,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Chebrikov, Viktor Mikhailovich",1923/04/27,1999/07/02,0,1983/12/26,1989/09/20,1983-12-26 00:00:00,1985-04-23 00:00:00,1985-04-23 00:00:00,1989-09-20 00:00:00,5.739726027397261,60.706849315068496,66.44657534246575,Resignation,No Punishment,Gorbachev,Party functionary,Ukrainian
17,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Chernenko, Konstantin Ustinovich",1911/09/24,1985/03/10,0,1977/10/03,1985/03/10,1977-10-03 00:00:00,1978-11-27 00:00:00,1978-11-27 00:00:00,1985-03-10 00:00:00,7.438356164383562,66.07123287671233,73.5095890410959,Death,,Chernenko,Party functionary,Russian
18,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Chesnokov, Dmitry Ivanovich",1910/10/25,1973/09/17,0,1952/10/16,1953/03/06,,,1952-10-16 00:00:00,1953-03-06 00:00:00,0.3863013698630137,42.00547945205479,42.391780821917806,Demotion,No Punishment,Malenkov,Academic lecturer,Russian
19,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Chubar, Vlas Yakovlevich",1891/02/22,1936/02/26,0,1926/11/03,1938/06/16,1926-11-03 00:00:00,1938-06-16 00:00:00,,,11.624657534246575,35.71780822,47.34246575,Expulsion,Execution,Stalin,Party functionary,Ukrainian
20,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Demichev, Petr Nikovich",1917/12/21,2010/08/10,0,1964/11/16,1988/09/30,1964-11-16 00:00:00,1988-09-30 00:00:00,,,23.887671232876713,46.93698630136986,70.82465753424657,Resignation,No Punishment,Gorbachev,Mechanican engineer,Russian
21,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Dolgikh, Vladimir Ivanovich",1924/12/05,NaT,0,1982/05/24,1988/09/30,1982-05-24 00:00:00,1988-09-30 00:00:00,,,6.358904109589041,57.50410958904109,63.863013698630134,Resignation,No Punishment,Gorbachev,Engineer,Russian
22,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Dzasokhov, Alexander Sergeyevich",1934/04/03,NaT,0,1990/07/14,1991/08/24,,,1990-07-14 00:00:00,1991-08-24 00:00:00,1.1123287671232878,56.31780821917808,57.43013698630137,Regime Change,,,Railway worker,Ossetian
23,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Dzerzhinsky, Feliks Edmundovich",1877/09/11,2026/07/20,0,1924/06/02,1926/07/20,2024-06-02 00:00:00,2026-07-20 00:00:00,,,2.1315068493150684,46.75342466,48.88493151,Death,,Stalin,State security,Polish
24,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Yefremov, Leonid Nikolaevich",1912/05/25,2007/06/24,0,1962/11/23,1966/04/08,1962-11-23 00:00:00,1966-04-08 00:00:00,,,3.3753424657534246,50.53150684931507,53.90684931506849,Demotion,No Punishment,Brezhnev,Party functionary,Russian
25,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Eykhe, Robert Indrikovich",1890/08/12,1940/02/02,0,1935/02/01,1938/12/01,1935-02-01 00:00:00,1938-12-01 00:00:00,,,3.8328767123287673,44.50136986,48.33424658,Expulsion,Execution,Stalin,Party functionary,Latvian
26,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Frolov, Konstantin Vasil'evich",1929/09/01,1999/11/18,0,1990/07/14,1991/08/24,,,1990-07-14 00:00:00,1991-08-23 00:00:00,1.1123287671232878,60.90684931506849,62.01917808219178,Regime Change,,,Academic director,Russian
27,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Frunze, Mikhail Vasil'evich",1885/02/02,1925/10/31,0,1924/06/02,1925/10/31,1924-06-02 00:00:00,1925-10-31 00:00:00,,,1.4136986301369863,39.35616438,40.76986301,Death,,Stalin,Soldier,Romanian/Russian
28,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Furtseva, Yekaterina Aleksevna",1910/12/07,1974/10/24,1,1956/02/27,1961/10/31,1956-02-27 00:00:00,1957-06-29 00:00:00,1957-06-29 00:00:00,1961-10-31 00:00:00,5.67945205479452,45.25479452054795,50.93424657534246,Demotion,No Punishment,Khrushchev,Party functionary,Russian
29,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Gorbachev, Mikhail Sergeyevich",1931/03/02,NaT,0,1979/11/27,1991/08/24,1979-11-27 00:00:00,1980-10-21 00:00:00,1980-10-21 00:00:00,1991-08-24 00:00:00,11.747945205479452,48.772602739726025,60.52054794520548,Regime Change,No Punishment,Gorbachev,Party functionary,Russian
30,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Grechko, Andrei Antonovich",1903/10/04,1976/04/26,0,1973/04/27,1976/04/26,,,1973-04-27 00:00:00,1976-04-26 00:00:00,3.0,69.6109589041096,72.6109589041096,Death,,Brezhnev,Soldier,Ukrainian
31,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Grishin, Viktor Vasil'evich",1914/09/18,1992/05/25,0,1961/10/31,1986/02/18,1961-10-31 00:00:00,1971-04-09 00:00:00,1971-04-09 00:00:00,1986-02-18 00:00:00,24.317808219178083,47.15068493150685,71.46849315068494,Resignation,No Punishment,Gorbachev,Train driver,Russian
32,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Gromyko, Andrei Andreevich",1909/07/18,1989/07/02,0,1973/04/27,1988/09/30,,,1973-04-27 00:00:00,1988-09-30 00:00:00,15.438356164383562,63.81917808219178,79.25753424657535,Resignation,No Punishment,Gorbachev,Diplomat,Russian
33,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Gumbaridze, Givi Grigor'evich",1945/03/22,NaT,0,1990/07/14,1991/01/31,,,1990-07-14 00:00:00,1991-01-31 00:00:00,0.5506849315068493,45.342465753424655,45.893150684931506,Resignation,No Punishment,Gorbachev,State security,Georgian
34,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Hurenko, Stanislav Ivanovich",1936/05/30,2013/04/14,0,1990/07/14,1991/08/24,,,1990-07-14 00:00:00,1991-08-24 00:00:00,1.1123287671232878,54.15890410958904,55.271232876712325,Regime Change,,,Process engineer,Ukrainian
35,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Ignatov, Nikolay Grigor'evich",1901/05/03,1966/11/14,0,1952/10/16,1953/03/06,1952-10-16 00:00:00,1953-03-06 00:00:00,,,0.3863013698630137,51.49041095890411,51.87671232876713,Demotion,No Punishment,Malenkov,Party functionary,Russian
36,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Ignatov, Nikolay Grigor'evich",1901/05/03,1966/11/14,0,1957/06/29,1961/10/31,,,1957-06-29 00:00:00,1961-10-31 00:00:00,4.342465753424658,56.1945205479452,60.536986301369865,Demotion,No Punishment,Khrushchev,Party functionary,Russian
37,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Ignat'ev, Semen Denisovich",1904/09/14,1983/11/27,0,1952/10/17,1953/03/06,1952-10-17 00:00:00,1953-03-06 00:00:00,,,0.3835616438356164,48.12328767123287,48.50684931506849,Demotion,No Punishment,Malenkov,Party functionary,Ukrainian
38,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Ivashko, Vladimir Antonovich",1932/10/28,1994/11/13,0,1989/12/09,1991/08/24,,,1989-12-09 00:00:00,1991-08-24 00:00:00,1.7068493150684931,57.153424657534245,58.86027397260274,Regime Change,,,Mining engineer,Ukrainian
39,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Kabanov, Ivan Grigorievich",1898/01/22,1972/07/02,0,1952/10/16,1953/03/06,1952-10-16 00:00:00,1953-03-05 00:00:00,,,0.3863013698630137,54.76986301,55.15616438,Demotion,No Punishment,Malenkov,Soldier,Russian
40,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Kaganovich, Lazar Moisevich",1893/11/22,1991/07/25,0,1926/07/23,1957/06/29,1926-07-23 00:00:00,1930-07-13 00:00:00,1930-07-13 00:00:00,1957-06-29 00:00:00,30.956164383561642,32.68767123,63.64383562,Expulsion,No Punishment,Khrushchev,Party functionary,Jewish/Russian
41,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Kalinin, Mikhail Ivanovich",1875/11/19,1946/06/03,0,1922/12/30,1946/06/03,1922-12-30 00:00:00,1926-01-01 00:00:00,1926-01-01 00:00:00,1946-06-03 00:00:00,23.44109589041096,47.14520548,70.58630137,Resignation,No Punishment,Stalin,Party functionary,Russian
42,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Kalnberzin, Yan (Janis Kalnbērzinš)",1893/09/17,1986/02/04,0,1957/06/29,1961/10/31,1957-06-29 00:00:00,1961-10-31 00:00:00,,,4.342465753424658,63.82465753,68.16712329,Demotion,No Punishment,Khrushchev,Dockworker,Latvian
43,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Kamenev, Lev Borisovich",1883/07/18,1936/08/25,0,1922/12/30,1926/10/23,1926-01-01 00:00:00,1926-10-23 00:00:00,2022-12-30 00:00:00,1926-01-01 00:00:00,3.8164383561643835,39.47945205,43.29589041,Expulsion,No Punishment,Stalin,Union organizer,Jewish/Russian
44,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Karimov, Islam Abduganievich",1938/01/30,2016/09/02,0,1990/07/14,1991/08/24,,,1990-07-14 00:00:00,1991-08-24 00:00:00,1.1123287671232878,52.487671232876714,53.6,Regime Change,,,Engineer,Uzbek
45,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Khrushchev, Nikita Sergeyevich",1894/04/15,1971/09/11,0,1938/01/14,1964/10/14,,,1938-01-14 00:00:00,1964-10-14 00:00:00,26.767123287671232,43.78082192,70.54794521,Resignation,No Punishment,Brezhnev,Mechanic,Russian
46,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Kirichenko, Aleksey Illarionovich",1908/02/12,1975/12/28,0,1953/06/06,1960/05/04,1953-06-06 00:00:00,1955-07-12 00:00:00,1955-07-12 00:00:00,1960-05-04 00:00:00,6.9150684931506845,45.345205479452055,52.26027397260274,Demotion,No Punishment,Khrushchev,Party functionary,Ukrainian
47,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Kirilenko, Andrei Pavlovich",1906/09/08,1990/05/12,0,1957/06/29,1982/11/22,1957-06-29 00:00:00,1961-10-31 00:00:00,1962-04-23 00:00:00,1982-11-22 00:00:00,25.416438356164385,50.84109589041096,76.25753424657535,Resignation,No Punishment,Andropov,Fitter,Russian
48,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Kirov, Sergey Mionovich",1886/03/27,1934/12/01,0,1926/07/23,1934/12/01,1926-07-23 00:00:00,1930-07-13 00:00:00,1930-07-13 00:00:00,1934-12-01 00:00:00,8.364383561643836,40.35068493,48.71506849,Death,,Stalin,Engineer,Russian
49,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Kisilev, Tikhon Yakovlevich",1917/07/30,1983/01/11,0,1980/10/21,1983/01/11,1980-10-21 00:00:00,1983-01-11 00:00:00,,,2.2246575342465755,63.271232876712325,65.4958904109589,Death,,Andropov,Teacher,Belorussian
50,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Korotchenko, Demyan Sergeevich",1894/11/29,1969/04/07,0,1952/10/16,1953/03/06,,,1952-10-16 00:00:00,1953-03-06 00:00:00,0.3863013698630137,57.92054795,58.30684932,Demotion,No Punishment,Malenkov,Party functionary,Ukrainian
51,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Korotchenko, Demyan Sergeevich",1894/11/29,1969/04/07,0,1957/06/29,1961/10/31,,,1957-06-29 00:00:00,1961-10-31 00:00:00,4.342465753424658,62.62465753,66.96712329,Demotion,No Punishment,Khrushchev,Party functionary,Ukrainian
52,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Kosior, Stanislav Vikent'evich",1889/11/18,1939/02/26,0,1927/12/19,1938/01/01,1927-12-19 00:00:00,1930-07-13 00:00:00,1930-07-13 00:00:00,1938-01-01 00:00:00,10.043835616438356,38.10958904,48.15342466,Expulsion,Execution,Stalin,Worker,Polish
53,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Kosygin, Aleksey Nikolaevich",1904/02/21,1980/12/18,0,1946/03/18,1953/03/05,"3/18/46, 10/16/52","9/4/48, 3/5/53",1948-09-04 00:00:00,1952-10-16 00:00:00,6.96986301369863,42.0986301369863,49.06849315068493,Demotion,No Punishment,Malenkov,Technical worker,Russian
54,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Kosygin, Aleksey Nikolaevich",1904/02/21,1980/12/18,0,1957/06/29,1980/10/21,1957-06-29 00:00:00,1960-05-04 00:00:00,1960-05-04 00:00:00,1980-10-21 00:00:00,23.328767123287673,53.38904109589041,76.71780821917808,Resignation,No Punishment,Brezhnev,Technical worker,Russian
55,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Kozlov, Frol Romanovich",1908/08/18,1965/01/30,0,1957/02/14,1964/11/16,1957-02-14 00:00:00,1957-06-29 00:00:00,1957-06-29 00:00:00,1964-11-16 00:00:00,7.758904109589041,48.52602739726027,56.28493150684932,Demotion,No Punishment,Brezhnev,Party functionary,Russian
56,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Kryuchkov, Vladimir Alexandrovich",1924/02/29,2007/12/23,0,1989/09/20,1990/07/14,,,1989-09-20 00:00:00,1990-07-14 00:00:00,0.8136986301369863,65.6027397260274,66.41643835616438,Demotion,No Punishment,Gorbachev,Lawyer,Russian
57,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Kulakov, Fyodor Davidovich",1918/02/04,1978/07/17,0,1971/04/09,1978/07/17,,,1971-04-09 00:00:00,1978-07-17 00:00:00,7.276712328767124,53.21095890410959,60.487671232876714,Death,,Brezhnev,Agronomist,Russian
58,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Kunaev, Dinmukhamed Akhmedovich",1912/01/12,1993/08/22,0,1966/04/08,1987/01/28,1966-04-08 00:00:00,1971-04-09 00:00:00,1971-04-09 00:00:00,1987-01-28 00:00:00,20.82191780821918,54.273972602739725,75.0958904109589,Resignation,No Punishment,Gorbachev,Metalurgist,Kazakh
59,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Kuusinen, Otto Vil'gel'movich",1881/10/04,1964/05/17,0,1952/10/16,1953/03/06,,,1952-10-16 00:00:00,1953-03-06 00:00:00,0.3863013698630137,71.08219178,71.46849315,Demotion,No Punishment,Malenkov,Party functionary,Finnish
60,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Kuusinen, Otto Vil'gel'movich",1881/10/04,1964/05/17,0,1957/06/29,1964/05/17,,,1957-06-29 00:00:00,1964-05-17 00:00:00,6.887671232876713,75.78630137,82.6739726,Death,,Khrushchev,Party functionary,Finnish
61,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Kuybyshev, Valeryan Vladimirovich",1888/06/06,1935/01/25,0,1927/12/19,1935/01/25,,,1927-12-19 00:00:00,1935-01-25 00:00:00,7.1068493150684935,39.56164384,46.66849315,Death,,Stalin,Economic administrator,Russian
62,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Kuznetsov, Vasiliy Vasil'evich",1901/02/13,1990/06/05,0,1952/10/16,1953/03/06,,,1952-10-16 00:00:00,1953-03-06 00:00:00,0.3863013698630137,51.706849315068496,52.09315068493151,Demotion,No Punishment,Malenkov,Trade unionist,Russian
63,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Kuznetsov, Vasiliy Vasil'evich",1901/02/13,1990/06/05,0,1977/10/03,1986/03/06,1977-10-03 00:00:00,1986-03-06 00:00:00,,,8.427397260273972,76.68767123287671,85.11506849315069,Resignation,No Punishment,Gorbachev,Trade unionist,Russian
64,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Lenin, Vladimir Il'ich",1870/04/22,1924/01/21,0,1922/12/30,1924/01/21,,,2017-10-23 00:00:00,2024-01-21 00:00:00,1.0602739726027397,52.7260274,53.78630137,Death,,Lenin,Party functionary,Russian
65,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Ligachev, Yegor Kuz'mich",1920/12/29,NaT,0,1985/04/23,1990/07/14,,,1985-04-23 00:00:00,1990-07-14 00:00:00,5.227397260273973,64.35890410958905,69.58630136986301,Demotion,No Punishment,Gorbachev,Engineer,Russian
66,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Luchinsky, Petr Kirillovich",1940/01/27,NaT,0,1990/07/14,1991/08/24,,,1990-07-14 00:00:00,1991-08-24 00:00:00,1.1123287671232878,50.49589041095891,51.608219178082194,Regime Change,,,Party functionary,Moldovan
67,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Lukyanov, Anatoly Ivanovich",1930/05/07,2019/01/09,0,1988/09/30,1990/07/14,1988-09-30 00:00:00,1990-07-14 00:00:00,,,1.7863013698630137,58.441095890410956,60.227397260273975,Demotion,No Punishment,Gorbachev,Laywer,Russian
68,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Makhkamov, Kakhar Makhamovich",1932/04/16,2016/06/08,0,1990/07/14,1991/08/24,,,1990-07-14 00:00:00,1991-08-24 00:00:00,1.1123287671232878,58.28219178082192,59.394520547945206,Regime Change,,,Mining engineer,Tajik
69,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Malenkov, Georgy Maximilianovich",1902/01/08,1988/01/14,0,1941/02/21,1957/06/29,1941-02-21 00:00:00,1946-03-18 00:00:00,1946-03-18 00:00:00,1957-06-29 00:00:00,16.361643835616437,39.14794520547945,55.50958904109589,Expulsion,No Punishment,Khrushchev,Party functionary,Russian
70,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Malychev, Vyacheslav Aleksandrovich",1902/12/03,1957/02/20,0,1952/10/16,1953/03/06,,,1952-10-16 00:00:00,1953-03-06 00:00:00,0.3863013698630137,49.9041095890411,50.29041095890411,Demotion,No Punishment,Malenkov,Railway worker,Russian
71,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Masaliev, Absamat Masaliyevich",1933/04/10,2004/07/31,0,1990/07/14,1991/04/25,,,1990-07-14 00:00:00,1991-04-25 00:00:00,0.7808219178082192,57.298630136986304,58.07945205479452,Resignation,No Punishment,Gorbachev,Mining engineer,Kyrgyz
72,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Masherov, Petr Mironovich",1918/02/26,1980/10/04,0,1966/04/08,1980/10/04,1966-04-08 00:00:00,1980-10-04 00:00:00,,,14.501369863013698,48.14520547945205,62.64657534246575,Death,,Brezhnev,Teacher,Belorussian
73,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Maslyukov, Yuriy Dmitrievich",1937/09/30,2010/04/01,0,1988/02/18,1990/07/14,1988-02-18 00:00:00,1989-09-20 00:00:00,1989-09-20 00:00:00,1990-07-14 00:00:00,2.4027397260273973,50.41917808219178,52.821917808219176,Demotion,No Punishment,Gorbachev,Engineer,Russian
74,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Mazurov, Kirill Trofimovich",1914/03/25,1989/12/19,0,1957/06/29,1978/11/28,1957-06-29 00:00:00,1965-03-26 00:00:00,1965-03-26 00:00:00,1978-11-28 00:00:00,21.43013698630137,43.293150684931504,64.72328767123288,Resignation,No Punishment,Brezhnev,Party functionary,Belorussian
75,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Medvedev, Vadim Andreevich",1929/03/29,1988/03/02,0,1988/09/30,1990/07/14,,,1988-09-30 00:00:00,1990-07-14 00:00:00,1.7863013698630137,59.54794520547945,61.33424657534247,Demotion,No Punishment,Gorbachev,University lecturer,Russian
76,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Melnikov, Leonid Georgievich",1906/05/31,1981/04/16,0,1952/10/16,1953/06/06,1953-03-06 00:00:00,1953-06-06 00:00:00,1952-10-16 00:00:00,1953-03-06 00:00:00,0.6383561643835617,46.41095890410959,47.04931506849315,Demotion,No Punishment,Malenkov,Party functionary,Russian
77,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Mikhailov, Nikolai Alexandrovich",1906/10/10,1982/05/24,0,1952/10/16,1953/03/06,,,1952-10-16 00:00:00,1953-03-06 00:00:00,0.3863013698630137,46.04931506849315,46.43561643835616,Demotion,No Punishment,Malenkov,Factory worker,Russian
78,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Mikoyan, Anastas Ivanovich",1895/11/25,1978/10/21,0,1926/07/23,1966/04/08,1926-07-23 00:00:00,1935-02-01 00:00:00,1935-02-01 00:00:00,1966-04-08 00:00:00,39.73698630136986,30.67945205,70.41643836,Resignation,No Punishment,Brezhnev,Party functionary,Armenian
79,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Molotov, Vyacheslav Mikhaylovich",1890/03/09,1986/11/08,0,1922/12/30,1957/06/29,1922-12-30 00:00:00,1926-01-01 00:00:00,1926-01-01 00:00:00,1957-06-29 00:00:00,34.52054794520548,32.83287671,67.35342466,Expulsion,No Punishment,Khrushchev,Party functionary,Russian
80,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Movsisyan, Vladimir Migranovich",1933/11/12,2014/11/05,0,1990/07/14,1990/12/11,,,1990-07-14 00:00:00,1990-12-11 00:00:00,0.410958904109589,56.706849315068496,57.11780821917808,Resignation,No Punishment,Gorbachev,Agricultural scientist,Armenian
81,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Mukhitdinov, Nuritdin Akramovich",1917/11/19,2008/08/27,0,1956/02/27,1961/11/17,1956-02-27 00:00:00,1957-12-17 00:00:00,1957-12-17 00:00:00,1961-10-17 00:00:00,5.726027397260274,38.298630136986304,44.02465753424657,Demotion,No Punishment,Khrushchev,Soldier,Uzbek
82,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Mutalibov, Ayaz Niyazi Ogly",1938/05/12,NaT,0,1990/07/14,1991/08/24,,,1990-07-14 00:00:00,1991-08-24 00:00:00,1.1123287671232878,52.20821917808219,53.320547945205476,Regime Change,,,Engineer,Azeri
83,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Mzhavanadze, Vasiliy Pavlovich",1902/09/20,1988/09/05,0,1957/06/29,1972/12/18,1957-06-29 00:00:00,1972-12-18 00:00:00,,,15.482191780821918,54.81095890410959,70.2931506849315,Resignation,No Punishment,Brezhnev,Soldier,Georgian
